scene_id,im_id,obj_id,score,R,t,time
1,2599,4,1.0,-0.8092179894447327 -0.5485919713973999 0.21026940643787384 -0.16752582788467407 -0.12758079171180725 -0.9775776863098145 0.5631176829338074 -0.8262990117073059 0.01133735105395317,-171.12037539482117 -149.97711777687073 857.0684194564819,-1
1,2599,5,1.0,0.11700713634490967 0.9911373853683472 0.06289643049240112 -0.5847995281219482 0.1199481189250946 -0.8022604584693909 -0.8026946187019348 0.05708841234445572 0.5936516523361206,-54.262030869722366 -115.02933502197266 637.1569633483887,-1
1,2599,6,1.0,0.37773314118385315 -0.8503376841545105 0.36639243364334106 0.9241291880607605 0.3216713070869446 -0.206185981631279 0.05746978148818016 0.416477233171463 0.9073278307914734,96.03901207447052 7.225436624139547 438.46946954727173,-1
1,2599,7,1.0,0.2849009931087494 -0.5190061330795288 -0.8058933019638062 -0.3160908818244934 -0.8445779085159302 0.4321743845939636 -0.9049409627914429 0.13160859048366547 -0.40467414259910583,-172.99918830394745 -86.8007093667984 588.0064368247986,-1
1,2599,8,1.0,-0.6133710145950317 -0.2239954173564911 0.7573652863502502 0.27628034353256226 -0.9592063426971436 -0.05993866175413132 0.7398954629898071 0.172480508685112 0.6502347588539124,-191.80600345134735 -70.32454758882523 541.7472124099731,-1
1,2601,1,1.0,-0.005088976584374905 0.05815001577138901 -0.9982948899269104 0.9889026284217834 0.14852073788642883 0.0036101348232477903 0.14847742021083832 -0.9871981143951416 -0.05826052278280258,82.32945948839188 -108.98091644048691 590.6946063041687,-1
1,2601,2,1.0,-0.36561205983161926 0.6310043334960938 -0.6842231750488281 -0.3979420065879822 0.558570921421051 0.7277640104293823 0.8414095044136047 0.5383604764938354 0.04688286781311035,40.08273780345917 -181.09197914600372 845.4681038856506,-1
1,2601,3,1.0,0.3117559552192688 0.02139895409345627 -0.9499212503433228 -0.17284156382083893 -0.9817890524864197 -0.07884196192026138 -0.9343093633651733 0.18876533210277557 -0.3023799657821655,-66.65022671222687 -60.401979833841324 441.25133752822876,-1
1,2601,4,1.0,-0.7952268123626709 -0.5664070248603821 0.21632710099220276 -0.1577201634645462 -0.1512608826160431 -0.9758302569389343 0.5854389071464539 -0.8101255297660828 0.030952900648117065,-160.8210653066635 -148.2403725385666 842.7945375442505,-1
1,2601,5,1.0,0.1476554423570633 0.9729233384132385 0.17781540751457214 -0.06264843046665192 0.1886255294084549 -0.9800488352775574 -0.9870527982711792 0.13356967270374298 0.08880369365215302,-45.150112360715866 -161.87578439712524 725.2991795539856,-1
1,2601,6,1.0,0.4000532329082489 -0.835886538028717 0.3758338689804077 0.9146906137466431 0.3384530246257782 -0.22088631987571716 0.057433824986219406 0.43213799595832825 0.8999766707420349,103.59060764312744 6.5484126098454 445.2764093875885,-1
1,2601,7,1.0,0.30480659008026123 -0.47552290558815 -0.8252096176147461 0.12170043587684631 -0.8398908972740173 0.5289351940155029 -0.9446068406105042 -0.26165130734443665 -0.1981329470872879,-155.15005588531494 -89.8030623793602 552.8168678283691,-1
1,2601,8,1.0,-0.5194202065467834 -0.18531502783298492 0.8341827988624573 0.30379578471183777 -0.952472984790802 -0.022429022938013077 0.798693060874939 0.2417711317539215 0.5510317087173462,-185.5720430612564 -70.05458325147629 535.1971983909607,-1
1,2602,1,1.0,-0.36378228664398193 0.6320834755897522 -0.6842026114463806 -0.4005081355571747 0.5570264458656311 0.7275402545928955 0.8409849405288696 0.5386949181556702 0.050518184900283813,43.757762759923935 -182.14990198612213 846.6172814369202,-1
1,2602,2,1.0,-0.017480118200182915 -0.04372411593794823 -0.9988906383514404 0.9809800982475281 0.19241416454315186 -0.025589175522327423 0.19331957399845123 -0.9803392291069031 0.03952908143401146,87.17157691717148 -110.30000448226929 591.3758277893066,-1
1,2602,3,1.0,-0.2816905677318573 0.2678777277469635 -0.9213533401489258 -0.26121455430984497 -0.9453790783882141 -0.19500046968460083 -0.9232644438743591 0.185741126537323 0.3362780213356018,-64.94563072919846 -50.299227237701416 378.5606622695923,-1
1,2602,4,1.0,-0.7940115332603455 -0.5675684809684753 0.21774247288703918 -0.16491201519966125 -0.14364661276340485 -0.9757917523384094 0.585106611251831 -0.8106982707977295 0.02045820653438568,-157.1093499660492 -149.577796459198 840.5151963233948,-1
1,2602,5,1.0,0.39123111963272095 -0.8429228663444519 0.3693501353263855 0.9183652997016907 0.3316296935081482 -0.21593305468559265 0.0595274344086647 0.42367807030677795 0.9038547277450562,105.38024455308914 6.696684285998344 442.0204162597656,-1
1,2602,6,1.0,0.13907133042812347 0.9733569622039795 0.18230637907981873 0.012187765911221504 0.18239907920360565 -0.9831491112709045 -0.9902074337005615 0.13894976675510406 0.013503423891961575,-42.12607070803642 -159.8081737756729 722.4447727203369,-1
1,2602,7,1.0,0.5035656094551086 -0.5130541324615479 -0.6951239109039307 -0.7484292387962341 0.14288373291492462 -0.6476403474807739 0.43159642815589905 0.8463805317878723 -0.3120333254337311,-196.85715436935425 -129.42053377628326 822.3792314529419,-1
1,2602,8,1.0,0.6479114294052124 0.40198588371276855 -0.6470070481300354 -0.5625754594802856 -0.32012197375297546 -0.7622537612915039 -0.5135364532470703 0.857863187789917 0.01873668283224106,-173.01297187805176 -65.91010838747025 574.438214302063,-1
1,2603,1,1.0,-0.3620896339416504 0.6309635639190674 -0.6861312985420227 -0.40249186754226685 0.5580930709838867 0.7256256937980652 0.8407683968544006 0.5389037728309631 0.05187799036502838,47.30280116200447 -182.70331621170044 845.440149307251,-1
1,2603,2,1.0,-0.009708385914564133 0.0962410420179367 -0.9953107833862305 0.9887928366661072 0.14921747148036957 0.004783691838383675 0.1489781141281128 -0.9841096997261047 -0.09661109745502472,87.1446281671524 -109.17689651250839 588.7243151664734,-1
1,2603,3,1.0,0.1848216950893402 0.055530793964862823 -0.9812020063400269 -0.21481956541538239 -0.9719761610031128 -0.09547260403633118 -0.9590064883232117 0.22842678427696228 -0.16771313548088074,-59.31999161839485 -59.323981404304504 428.6837577819824,-1
1,2603,4,1.0,-0.8524094223976135 -0.47892674803733826 0.20982711017131805 -0.1765633523464203 -0.11407700926065445 -0.9776562452316284 0.49216213822364807 -0.870411217212677 0.012679403647780418,-167.75155067443848 -167.96229779720306 906.6000580787659,-1
1,2603,5,1.0,0.4281819462776184 -0.825331449508667 0.3680873513221741 0.9032984375953674 0.37885624170303345 -0.20129522681236267 0.02668311446905136 0.4186837375164032 0.90774005651474,107.96129703521729 6.315805017948151 437.6981854438782,-1
1,2603,6,1.0,-0.1174435168504715 0.9679765105247498 -0.22187478840351105 -0.05129620060324669 0.21720966696739197 0.9747762084007263 0.9917538166046143 0.1258624792098999 0.024143652990460396,-47.75727167725563 -124.45548176765442 748.185932636261,-1
1,2603,7,1.0,0.9843106865882874 -0.044687166810035706 -0.17069202661514282 0.07524552196264267 -0.7687086462974548 0.6351578831672668 -0.159595787525177 -0.6380364298820496 -0.7532854676246643,-189.157173037529 -117.67347157001495 742.1467900276184,-1
1,2603,8,1.0,-0.2199823409318924 0.20502950251102448 -0.95371413230896 -0.68977952003479 -0.7240114808082581 0.003455572761595249 -0.6897914409637451 0.6586126685142517 0.30069488286972046,-199.08690452575684 -79.87190037965775 618.0675029754639,-1
1,2604,1,1.0,-0.361385703086853 0.6323890686035156 -0.6851895451545715 -0.40347495675086975 0.5564314723014832 0.7263555526733398 0.8406001329421997 0.5389513373374939 0.05406677722930908,50.78214034438133 -183.51522088050842 847.2954034805298,-1
1,2604,2,1.0,-0.008911095559597015 0.07437717169523239 -0.9971903562545776 0.9870463609695435 0.1604050248861313 0.003143640235066414 0.16018815338611603 -0.9842451214790344 -0.07484308630228043,90.6452089548111 -109.75532978773117 589.0253186225891,-1
1,2604,3,1.0,-0.2714114487171173 0.2696303427219391 -0.9239237904548645 -0.3280770182609558 -0.9283832907676697 -0.17455600202083588 -0.9048211574554443 0.255741685628891 0.34043338894844055,-60.37366762757301 -52.95304208993912 381.81039690971375,-1
1,2604,4,1.0,-0.8451177477836609 -0.49493804574012756 0.20202094316482544 -0.16843466460704803 -0.1121252030134201 -0.9793149828910828 0.507351815700531 -0.8616638779640198 0.011394279077649117,-159.15508568286896 -162.9985123872757 885.2973580360413,-1
1,2604,5,1.0,0.1118159294128418 0.9760270714759827 0.1867310106754303 -0.009584691375494003 0.18895991146564484 -0.9819380044937134 -0.9936826825141907 0.1080065369606018 0.03048364445567131,-35.104088485240936 -160.73459386825562 719.9761867523193,-1
1,2604,6,1.0,0.20792071521282196 -0.9429143071174622 0.2601568400859833 0.975468099117279 0.18021716177463531 -0.12642639875411987 0.07232454419136047 0.28006136417388916 0.9572537541389465,96.0816964507103 10.700395330786705 427.4078607559204,-1
1,2604,7,1.0,0.2503513693809509 -0.4948631227016449 -0.8321266174316406 -0.26778411865234375 -0.8613600730895996 0.43168342113494873 -0.9303848743438721 0.11475775390863419 -0.34815916419029236,-158.99181365966797 -97.50544279813766 614.6710515022278,-1
1,2604,8,1.0,0.5856280326843262 0.5514755845069885 -0.5940662026405334 -0.4705684781074524 -0.36544445157051086 -0.8031288385391235 -0.6600041389465332 0.7498836517333984 0.0454925075173378,-171.0883527994156 -61.624083667993546 572.0396637916565,-1
1,2605,1,1.0,-0.3593146800994873 0.6355955004692078 -0.6833091974258423 -0.4065549373626709 0.5524601340293884 0.7276681661605835 0.8400036692619324 0.5392645597457886 0.05989744886755943,54.00359630584717 -184.32313203811646 847.8143215179443,-1
1,2605,2,1.0,-0.019939927384257317 -0.012549985200166702 -0.9997223615646362 0.9825563430786133 0.18466979265213013 -0.02191578969359398 0.18489356338977814 -0.9827205538749695 0.008648775517940521,95.71051597595215 -111.51579767465591 594.0802097320557,-1
1,2605,3,1.0,0.330424964427948 -0.045033954083919525 -0.9427573084831238 -0.32694852352142334 -0.9424781203269958 -0.0695708766579628 -0.8853949904441833 0.3312210440635681 -0.3261420428752899,-52.54227668046951 -61.47907301783562 428.54151129722595,-1
1,2605,4,1.0,-0.8091830015182495 -0.5407947301864624 0.2297041416168213 -0.15072470903396606 -0.18680813908576965 -0.9707650542259216 0.5678951740264893 -0.8201485872268677 0.06965082883834839,-150.19646286964417 -153.94780039787292 851.7495393753052,-1
1,2605,5,1.0,0.10439449548721313 0.9746860861778259 0.19770929217338562 -0.01050945371389389 0.19986553490161896 -0.9797671437263489 -0.9944804906845093 0.10020444542169571 0.031108275055885315,-31.036540865898132 -159.25419330596924 708.5254788398743,-1
1,2605,6,1.0,0.1794980764389038 -0.958121120929718 0.223124161362648 0.9783495664596558 0.15010792016983032 -0.14247797429561615 0.10301844775676727 0.24386794865131378 0.9643213748931885,96.58876061439514 13.538145460188389 435.3886544704437,-1
1,2605,7,1.0,0.27052226662635803 -0.4277215898036957 -0.862480103969574 -0.1948719471693039 -0.9016672968864441 0.38603246212005615 -0.9427845478057861 0.06364281475543976 -0.3272720277309418,-152.34506130218506 -92.60457754135132 592.8584337234497,-1
1,2605,8,1.0,-0.20286652445793152 0.21066181361675262 -0.95627760887146 -0.7070021629333496 -0.7071877717971802 -0.0058041405864059925 -0.6774904727935791 0.6749129295349121 0.29240304231643677,-194.1756308078766 -79.94066178798676 622.7242946624756,-1
1,2606,1,1.0,-0.3581465482711792 0.6339998245239258 -0.6854014992713928 -0.40321698784828186 0.5570825338363647 0.7259992957115173 0.8421086668968201 0.5363797545433044 0.05612237751483917,57.33058974146843 -184.54720079898834 845.0326919555664,-1
1,2606,2,1.0,-0.012437642551958561 0.07263774424791336 -0.9972808361053467 0.9884507656097412 0.1515369862318039 -0.0012901993468403816 0.15103121101856232 -0.9857790470123291 -0.07368358969688416,96.20419144630432 -110.2219820022583 588.172972202301,-1
1,2606,3,1.0,0.32948973774909973 -0.04072711989283562 -0.9432802796363831 -0.33292028307914734 -0.9399107098579407 -0.07570809870958328 -0.8835159540176392 0.3389821946620941 -0.323249876499176,-48.50991815328598 -60.734011232852936 424.5920777320862,-1
1,2606,4,1.0,-0.784824013710022 -0.5862702131271362 0.20084479451179504 -0.18583723902702332 -0.08652998507022858 -0.9787630438804626 0.5911986231803894 -0.8054812550544739 -0.04104000702500343,-141.4853185415268 -149.3336409330368 831.3165307044983,-1
1,2606,5,1.0,0.08665794134140015 0.9796556830406189 0.1810118556022644 0.12738022208213806 0.16930828988552094 -0.9772969484329224 -0.988061249256134 0.10774786025285721 -0.11011682450771332,-28.989361599087715 -154.80127930641174 707.6320052146912,-1
1,2606,6,1.0,-0.8406749367713928 -0.529171884059906 0.11507776379585266 0.4480827748775482 -0.7990430593490601 -0.4009391665458679 0.3041177988052368 -0.2854951322078705 0.9088481664657593,80.3368017077446 -12.215353548526764 430.8420419692993,-1
1,2606,7,1.0,0.2168673723936081 -0.4087406396865845 -0.8865097761154175 -0.30692923069000244 -0.8906179070472717 0.335550457239151 -0.9266946315765381 0.199325829744339 -0.31860044598579407,-136.90146803855896 -82.73833245038986 546.342670917511,-1
1,2606,8,1.0,0.21098169684410095 0.910003125667572 0.3569052815437317 0.4604673981666565 -0.4145999252796173 0.7849055528640747 0.8622392416000366 -0.0012574642896652222 -0.5064997673034668,-151.82866156101227 -55.33551052212715 513.7363076210022,-1
1,2607,1,1.0,-0.3570166826248169 0.6371942758560181 -0.6830246448516846 -0.4061395525932312 0.552590548992157 0.7278012037277222 0.8411836624145508 0.5372404456138611 0.06150577589869499,60.91206148266792 -185.15117466449738 846.6719388961792,-1
1,2607,2,1.0,-0.014190316200256348 0.007373303174972534 -0.9998722672462463 0.9753426909446716 0.22035790979862213 -0.012217218056321144 0.22023960947990417 -0.9753913283348083 -0.010318448767066002,100.83957016468048 -111.76957935094833 590.0662541389465,-1
1,2607,3,1.0,0.30986881256103516 -0.0052179004997015 -0.9507650136947632 -0.29983973503112793 -0.949493408203125 -0.09251142293214798 -0.9022623300552368 0.313743531703949 -0.2957829236984253,-44.730931520462036 -57.63637274503708 413.27589750289917,-1
1,2607,4,1.0,-0.7997398972511292 -0.5592247843742371 0.21836645901203156 -0.18345309793949127 -0.118691585958004 -0.9758367538452148 0.5716302990913391 -0.8204755783081055 -0.007669119630008936,-142.81930029392242 -156.1945378780365 854.857325553894,-1
1,2607,5,1.0,0.013612933456897736 0.9843764305114746 0.17554940283298492 0.13937953114509583 0.17198359966278076 -0.9751896262168884 -0.9901454448699951 0.03774318844079971 -0.13486073911190033,-26.193853467702866 -154.81892228126526 709.3334794044495,-1
1,2607,6,1.0,-0.46416139602661133 -0.6254280805587769 -0.6272112727165222 -0.042561423033475876 -0.6915462613105774 0.7210772037506104 -0.8847274780273438 0.36139124631881714 0.2943699359893799,-129.1581392288208 -107.80724883079529 633.7813138961792,-1
1,2607,7,1.0,0.14625392854213715 -0.9663769602775574 0.21148401498794556 0.9663744568824768 0.0938638225197792 -0.2393951416015625 0.21149520576000214 0.2393852323293686 0.9476099014282227,102.31776535511017 9.565955027937889 448.853462934494,-1
1,2607,8,1.0,0.8539469242095947 0.2616626024246216 -0.44978585839271545 -0.5096496939659119 0.24609829485416412 -0.8244348168373108 -0.10503222793340683 0.9332569241523743 0.343511164188385,-182.58485198020935 -83.75360071659088 626.9729733467102,-1
1,2608,1,1.0,-0.35570013523101807 0.6374956369400024 -0.6834301948547363 -0.4090641438961029 0.5512956380844116 0.7271447777748108 0.8403237462043762 0.5382123589515686 0.06468066573143005,64.13044035434723 -185.4563057422638 845.8707928657532,-1
1,2608,2,1.0,-0.017511451616883278 -0.008164029568433762 -0.9998133778572083 0.9817387461662292 0.1893087923526764 -0.018740693107247353 0.1894264668226242 -0.981883704662323 0.004699870944023132,104.3379083275795 -112.02079057693481 593.6759114265442,-1
1,2608,3,1.0,0.35976818203926086 -0.04518619552254677 -0.9319469332695007 -0.3186366856098175 -0.9447279572486877 -0.07720040529966354 -0.8769479990005493 0.32472673058509827 -0.3542810082435608,-40.45935347676277 -57.26795643568039 409.4606637954712,-1
1,2608,4,1.0,-0.8311903476715088 -0.5073062181472778 0.22751496732234955 -0.15463900566101074 -0.18212205171585083 -0.9710397720336914 0.534049928188324 -0.842301607131958 0.0729287713766098,-144.36040818691254 -161.5787297487259 875.0662803649902,-1
1,2608,5,1.0,0.1453857272863388 0.9740700125694275 0.17335161566734314 0.0063596246764063835 0.17428958415985107 -0.9846740365028381 -0.98935467004776 0.1442599892616272 0.01914449967443943,-23.38891103863716 -148.73266220092773 718.2470560073853,-1
1,2608,6,1.0,0.24394333362579346 -0.4393845200538635 -0.8645420670509338 -0.27327632904052734 -0.8864925503730774 0.3734312951564789 -0.9304900169372559 0.14516280591487885 -0.33632731437683105,-144.18469369411469 -102.44569927453995 634.8231434822083,-1
1,2608,7,1.0,0.16724567115306854 -0.9586240649223328 0.2303668111562729 0.9632208943367004 0.1090279072523117 -0.24559848010540009 0.21032020449638367 0.262969434261322 0.941601037979126,103.74243557453156 7.468382362276316 439.77439403533936,-1
1,2608,8,1.0,-0.9537134170532227 0.28299790620803833 -0.10170041769742966 -0.19512684643268585 -0.32504358887672424 0.9253498315811157 0.228814959526062 0.9023630023002625 0.3652189075946808,-139.97882604599 -63.83471190929413 485.3822588920593,-1
1,2609,1,1.0,-0.35433927178382874 0.6368879079818726 -0.684702455997467 -0.4120176434516907 0.5509734749794006 0.7257201075553894 0.8394553065299988 0.5392606258392334 0.06717751920223236,67.3733577132225 -185.76239049434662 847.4651575088501,-1
1,2609,2,1.0,-0.01856880448758602 -0.09704909473657608 -0.9951063394546509 0.9836097955703735 0.17676235735416412 -0.035593267530202866 0.17935165762901306 -0.9794573783874512 0.0921761691570282,108.96695405244827 -111.83549463748932 594.4047570228577,-1
1,2609,3,1.0,0.1907736361026764 0.048112377524375916 -0.9804542660713196 -0.2707677185535431 -0.9574710130691528 -0.0996696725487709 -0.9435519576072693 0.2844897508621216 -0.16963300108909607,-41.526805609464645 -57.852182537317276 417.30737686157227,-1
1,2609,4,1.0,-0.8092548251152039 -0.5461537837982178 0.2163851410150528 -0.17984195053577423 -0.12033335864543915 -0.9763076901435852 0.5592525005340576 -0.8289968967437744 -0.000840991735458374,-138.04936408996582 -157.65589475631714 860.5667352676392,-1
1,2609,5,1.0,-0.23738111555576324 -0.8787011504173279 -0.41416770219802856 0.9033748507499695 -0.3564424514770508 0.23845939338207245 -0.35716140270233154 -0.3175429701805115 0.8784090876579285,15.449054539203644 -74.13088530302048 572.2888112068176,-1
1,2609,6,1.0,0.11532465368509293 -0.9759695529937744 0.18488769233226776 0.9803025126457214 0.08177995681762695 -0.17977553606033325 0.16033537685871124 0.2019784152507782 0.9661766290664673,102.66271233558655 8.183793164789677 431.33658170700073,-1
1,2609,7,1.0,0.9674720764160156 -0.0059105511754751205 -0.2529088854789734 0.11620910465717316 -0.8776220083236694 0.46505409479141235 -0.22470709681510925 -0.4793171286582947 -0.8483878374099731,-167.33859479427338 -103.01341861486435 747.8237152099609,-1
1,2609,8,1.0,-0.09808597713708878 -0.32298099994659424 -0.9413089752197266 0.9692990779876709 -0.24530799686908722 -0.016832776367664337 -0.22547392547130585 -0.9140609502792358 0.3371264338493347,-178.06608974933624 -77.9409185051918 625.7675886154175,-1
1,2610,1,1.0,-0.3533982038497925 0.6369761824607849 -0.6851066946983337 -0.41051268577575684 0.5524837374687195 0.7254248261451721 0.8405885696411133 0.5376088619232178 0.06624007225036621,69.81367617845535 -185.85772812366486 847.2781777381897,-1
1,2610,2,1.0,-0.022108547389507294 -0.09195687621831894 -0.9955176115036011 0.9924690127372742 0.11798503994941711 -0.03293922543525696 0.12048515677452087 -0.9887485504150391 0.08865585178136826,111.39581352472305 -111.45265400409698 597.1092581748962,-1
1,2610,3,1.0,0.3053489625453949 -0.008923627436161041 -0.9521987438201904 -0.30281978845596313 -0.9489564895629883 -0.08821433037519455 -0.9028080105781555 0.3152807652950287 -0.29246509075164795,-37.53850981593132 -57.26965144276619 413.8041138648987,-1
1,2610,4,1.0,-0.8259758353233337 -0.5315501689910889 0.18766583502292633 -0.1580331176519394 -0.1012134701013565 -0.982232928276062 0.5411003232002258 -0.8409579992294312 -0.00040264707058668137,-134.55712795257568 -158.06889533996582 860.5785369873047,-1
1,2610,5,1.0,0.2531323730945587 -0.8599495887756348 -0.44318240880966187 0.8959404230117798 0.03555183485150337 0.4427492618560791 -0.36498621106147766 -0.5091392397880554 0.7794628739356995,15.310912393033504 -66.395103931427 615.6182885169983,-1
1,2610,6,1.0,-0.9161916971206665 -0.4006572663784027 0.008163996040821075 0.34127816557884216 -0.7907628417015076 -0.5081570148468018 0.21005254983901978 -0.4627830386161804 0.8612258434295654,99.91151839494705 -11.981787160038948 509.3890428543091,-1
1,2610,7,1.0,-0.7739026546478271 -0.6328330636024475 -0.024436816573143005 0.40181925892829895 -0.5204850435256958 0.7534167766571045 -0.4895060360431671 0.5732520222663879 0.6570892333984375,-145.4761177301407 -75.9999230504036 501.12056732177734,-1
1,2610,8,1.0,0.3359682559967041 0.4634389579296112 -0.8199693560600281 -0.9130925536155701 -0.053307414054870605 -0.4042527377605438 -0.23105691373348236 0.8845239281654358 0.4052531123161316,-134.99878346920013 -116.79571121931076 682.0420622825623,-1
1,2611,1,1.0,-0.3539705276489258 0.6443765163421631 -0.6778523921966553 -0.4100942313671112 0.5444483757019043 0.7317094206809998 0.8405519723892212 0.5369869470596313 0.07153639197349548,72.16741889715195 -186.89294159412384 853.6307215690613,-1
1,2611,2,1.0,-0.015272390097379684 -0.027224667370319366 -0.9995126724243164 0.9888274669647217 0.14783109724521637 -0.0191357359290123 0.14828000962734222 -0.9886378049850464 0.024662762880325317,111.96735501289368 -111.52229458093643 596.0217714309692,-1
1,2611,3,1.0,-0.2878941595554352 0.2534242570400238 -0.9235221743583679 -0.26166412234306335 -0.9484713673591614 -0.1787007451057434 -0.9212213754653931 0.19020569324493408 0.3393714427947998,-42.601700872182846 -49.65576529502869 376.9703805446625,-1
1,2611,4,1.0,-0.8060001730918884 -0.541445255279541 0.23916682600975037 -0.17493915557861328 -0.16810567677021027 -0.9701220989227295 0.5654732584953308 -0.8237581253051758 0.04077327251434326,-128.55161726474762 -148.96216988563538 829.509973526001,-1
1,2611,5,1.0,0.2693554759025574 0.6545349359512329 -0.7064217329025269 -0.953331708908081 0.07732582092285156 -0.2918550372123718 -0.13640467822551727 0.7520670294761658 0.6448171138763428,-143.12638342380524 -120.11624127626419 678.0670881271362,-1
1,2611,6,1.0,0.2372029572725296 -0.9387407302856445 0.250000923871994 0.968608558177948 0.2088376134634018 -0.13484928011894226 0.07437890768051147 0.2741396725177765 0.9588093161582947,110.82088202238083 16.89821667969227 428.49019169807434,-1
1,2611,7,1.0,-0.9244349598884583 -0.36496472358703613 -0.11054754257202148 0.11903192102909088 -0.5515719652175903 0.8255906701087952 -0.36228635907173157 0.7500461935997009 0.5533348321914673,-148.56474101543427 -76.54884457588196 498.0374276638031,-1
1,2611,8,1.0,0.376216858625412 -0.9262762665748596 -0.021758295595645905 -0.6757436394691467 -0.2582423686981201 -0.6904212832450867 0.633901834487915 0.2744511365890503 -0.7230802774429321,-2.409607172012329 -82.68173038959503 549.0338206291199,-1
1,2612,1,1.0,-0.3564887046813965 0.6444235444068909 -0.6764865517616272 -0.41026848554611206 0.5425416827201843 0.7330266833305359 0.83940190076828 0.5388568639755249 0.07097669690847397,74.33132827281952 -187.46493756771088 854.285478591919,-1
1,2612,2,1.0,-0.007646685466170311 0.04241647571325302 -0.9990707635879517 0.9914864897727966 0.13019295036792755 -0.002061176113784313 0.1299845427274704 -0.9905810952186584 -0.043050915002822876,112.06834763288498 -110.7880100607872 592.7528142929077,-1
1,2612,3,1.0,0.2760321795940399 -0.008663330227136612 -0.9611093997955322 -0.3303503394126892 -0.9398952722549438 -0.08640505373477936 -0.9025934338569641 0.3413534164428711 -0.2623032033443451,-32.32188895344734 -55.890846997499466 410.99342703819275,-1
1,2612,4,1.0,-0.7862327694892883 -0.5893630981445312 0.1857128143310547 -0.2050509750843048 -0.03467262163758278 -0.9781368374824524 0.5829169750213623 -0.8071238994598389 -0.09358873963356018,-124.43199008703232 -147.2764015197754 827.4914622306824,-1
1,2612,5,1.0,-0.729204535484314 0.6481311917304993 -0.21951499581336975 -0.49100926518440247 -0.2721445560455322 0.8275551199913025 0.4766245186328888 0.7112407684326172 0.5166873931884766,-22.271595895290375 -76.74946635961533 637.8636360168457,-1
1,2612,6,1.0,0.3901984691619873 -0.2889324426651001 0.8742214441299438 -0.8893977403640747 -0.36387085914611816 0.27671197056770325 0.2381526231765747 -0.8855032324790955 -0.3989577293395996,-128.10534238815308 -114.85566943883896 655.9841632843018,-1
1,2612,7,1.0,-0.8092767596244812 -0.5833184123039246 -0.06936168670654297 0.32687389850616455 -0.5452793836593628 0.771896481513977 -0.48808279633522034 0.6020053029060364 0.6319533586502075,-143.71663331985474 -74.82073456048965 504.65553998947144,-1
1,2612,8,1.0,0.22029602527618408 -0.9328336119651794 0.2851160764694214 0.971146821975708 0.18237772583961487 -0.153662770986557 0.0913429781794548 0.3107408881187439 0.9460955262184143,116.3896918296814 11.152165941894054 427.67664790153503,-1
1,2613,1,1.0,-0.3548518717288971 0.6454477906227112 -0.6763708591461182 -0.407500684261322 0.5443357229232788 0.7332407236099243 0.8414412140846252 0.5358134508132935 0.06986187398433685,76.60625129938126 -187.25377321243286 852.0580530166626,-1
1,2613,2,1.0,-0.004507634323090315 0.049742355942726135 -0.9987519383430481 0.9885086417198181 0.15113329887390137 0.003065716475248337 0.1510971635580063 -0.987261176109314 -0.04985200613737106,113.90766501426697 -110.64830422401428 590.4324650764465,-1
1,2613,3,1.0,0.2975059151649475 -0.024832773953676224 -0.9543970823287964 -0.336315780878067 -0.9383090734481812 -0.08042262494564056 -0.8935222029685974 0.34490495920181274 -0.2875041365623474,-29.583899304270744 -55.02745881676674 406.5175950527191,-1
1,2613,4,1.0,-0.8035715818405151 -0.5529646277427673 0.22023385763168335 -0.18537910282611847 -0.11909601092338562 -0.9754234552383423 0.5656036138534546 -0.8246493339538574 -0.006805922836065292,-129.5967698097229 -156.01183474063873 857.5067520141602,-1
1,2613,5,1.0,-0.7181093096733093 0.585020899772644 -0.37692153453826904 -0.6074100136756897 -0.2625361680984497 0.7497518658638 0.33966493606567383 0.7673497200012207 0.5438770651817322,-15.190506353974342 -74.68544691801071 627.298891544342,-1
1,2613,6,1.0,0.273525208234787 -0.9282065033912659 0.25222378969192505 0.9602464437484741 0.24830442667007446 -0.12756070494651794 0.055774375796318054 0.2770880460739136 0.9592244029045105,116.7164295911789 17.85307191312313 431.6798746585846,-1
1,2613,7,1.0,-0.6915071606636047 -0.605436384677887 -0.3940364718437195 0.4251576066017151 -0.7821048498153687 0.4555799961090088 -0.5840024352073669 0.14750918745994568 0.7982369065284729,-148.62093329429626 -115.89154601097107 682.3214888572693,-1
1,2613,8,1.0,-0.9706331491470337 -0.20966283977031708 -0.11795243620872498 0.02860751748085022 -0.5874350070953369 0.8087655901908875 -0.23885749280452728 0.7816404104232788 0.5761817693710327,-148.44700694084167 -77.92406529188156 503.2321810722351,-1
1,2614,1,1.0,-0.35358086228370667 0.640621542930603 -0.6816046237945557 -0.407762348651886 0.5502357482910156 0.7286773324012756 0.8418495059013367 0.5355790853500366 0.06666850298643112,78.79861444234848 -186.22662127017975 845.6225991249084,-1
1,2614,2,1.0,-0.01808062568306923 -0.12039041519165039 -0.9925619959831238 0.9907276630401611 0.13153880834579468 -0.03400189429521561 0.13465391099452972 -0.9839733839035034 0.11689581722021103,120.20911276340485 -110.96971482038498 592.9349064826965,-1
1,2614,3,1.0,-0.26000308990478516 0.25371238589286804 -0.9316805005073547 -0.32136380672454834 -0.9325972199440002 -0.16427940130233765 -0.9105623364448547 0.2566952407360077 0.3240121304988861,-36.63032874464989 -50.47397315502167 378.00976634025574,-1
